model_id,task_id,score,reported_by,url,notes
internvl3.5-2b,mmbench-video,1.56,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-2b,mlvu,64.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,longvideobench,57.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,video-mme-wo-sub,65.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,mvbench,71.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,mmbench-video,1.59,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-4b,mlvu,70.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,longvideobench,60.8,InternVL,https://arxiv.org/abs/2508.18265,
llava-onevision-7b,video-mme-wo-sub,58.2,InternVL,https://arxiv.org/abs/2508.18265,
llava-onevision-7b,mvbench,56.7,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,video-mme-wo-sub,67.7,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,longvideobench,64.8,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,mmbench-video,1.63,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-8b,video-mme-wo-sub,66.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,mvbench,75.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,mmbench-video,1.69,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-8b,mlvu,71.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,longvideobench,58.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,video-mme-wo-sub,66.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,mvbench,74.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,mmbench-video,1.69,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-9b,mlvu,70.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,longvideobench,62.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,video-mme-wo-sub,66.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,mvbench,72.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,mmbench-video,1.67,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-8b,mlvu,70.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,longvideobench,62.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,video-mme-wo-sub,70.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,mvbench,76.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,mmbench-video,1.73,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-14b,mlvu,73.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,longvideobench,63.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,video-mme-wo-sub,67.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,mvbench,72.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,mmbench-video,1.73,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-14b,mlvu,72.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,longvideobench,62.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,video-mme-wo-sub,62.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,mvbench,73.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,mmbench-video,1.54,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-20b-a4b,mlvu,65.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,longvideobench,58.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,mmbench-video,1.69,InternVL,https://arxiv.org/abs/2508.18265,(val)
vila-1-5-40b,video-mme-wo-sub,60.1,InternVL,https://arxiv.org/abs/2508.18265,
vila-1-5-40b,mmbench-video,1.61,InternVL,https://arxiv.org/abs/2508.18265,(val)
vila-1-5-40b,mlvu,56.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,video-mme-wo-sub,72.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,mvbench,76.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,mmbench-video,1.81,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-38b,mlvu,77.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,longvideobench,67.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,video-mme-wo-sub,70.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,mvbench,75.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,mmbench-video,1.90,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-38b,mlvu,77.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,longvideobench,65.7,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,mmbench-video,2.05,InternVL,https://arxiv.org/abs/2508.18265,(val)
llava-onevision-72b,video-mme-wo-sub,66.2,InternVL,https://arxiv.org/abs/2508.18265,
llava-onevision-72b,mvbench,59.4,InternVL,https://arxiv.org/abs/2508.18265,
llava-onevision-72b,mlvu,66.4,InternVL,https://arxiv.org/abs/2508.18265,
llava-onevision-72b,longvideobench,61.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,video-mme-wo-sub,72.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,mvbench,78.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,mmbench-video,1.81,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-78b,mlvu,79.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,longvideobench,65.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,mmbench-video,1.74,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-4b,screenspot,83.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,screenspot-v2,85.1,InternVL,https://arxiv.org/abs/2508.18265,
mimo-vl-7b-rl,screenspot,87.2,InternVL,https://arxiv.org/abs/2508.18265,
mimo-vl-7b-rl,screenspot-v2,90.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,screenspot,79.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,screenspot-v2,81.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,screenspot,87.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,screenspot-v2,86.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,screenspot,87.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,screenspot-v2,88.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,screenspot,85.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,screenspot-v2,88.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,screenspot,85.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,screenspot-v2,87.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,screenspot,81.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,screenspot-v2,83.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,screenspot,88.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,screenspot-v2,90.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,vsi-bench,29.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,erqa,30.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,space-10,41.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,omnispatial,35.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,vsi-bench,49.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,erqa,35.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,space-10,33.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,omnispatial,40.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,vsi-bench,31.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,erqa,31.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,space-10,44.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,omnispatial,38.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,vsi-bench,53.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,erqa,37.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,space-10,34.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,omnispatial,42.3,InternVL,https://arxiv.org/abs/2508.18265,
mimo-vl-rl-8b,vsi-bench,36.4,InternVL,https://arxiv.org/abs/2508.18265,
mimo-vl-rl-8b,erqa,37.8,InternVL,https://arxiv.org/abs/2508.18265,
mimo-vl-rl-8b,space-10,36.1,InternVL,https://arxiv.org/abs/2508.18265,
mimo-vl-rl-8b,omnispatial,46.5,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,vsi-bench,28.6,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,erqa,35.3,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,space-10,38.6,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,omnispatial,46.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,vsi-bench,42.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,erqa,35.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,space-10,40.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,omnispatial,41.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,vsi-bench,56.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,erqa,41.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,space-10,39.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,omnispatial,47.8,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-12b,vsi-bench,21.9,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-12b,erqa,36.1,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-12b,space-10,41.5,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-12b,omnispatial,43.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,vsi-bench,48.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,erqa,39.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,space-10,47.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,omnispatial,45.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,vsi-bench,60.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,erqa,41.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,space-10,48.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,omnispatial,47.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,vsi-bench,60.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,erqa,41.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,space-10,51.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,omnispatial,45.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,space-10,49.7,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-27b,vsi-bench,22.0,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-27b,erqa,37.5,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-27b,space-10,41.5,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-27b,omnispatial,44.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,vsi-bench,48.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,erqa,42.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,space-10,53.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,omnispatial,48.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,vsi-bench,66.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,erqa,43.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,space-10,43.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,omnispatial,51.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,vsi-bench,48.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,erqa,45.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,space-10,52.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,omnispatial,49.3,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-12b,mmmb,75.90,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
gemma3-27b,mmmb,77.15,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
glm-4.1v-9b,mmmb,81.55,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
glm-4.5v,mmmb,85.37,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3-14b,mmmb,83.35,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3-1b,mmmb,63.22,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3-2b,mmmb,73.62,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3-38b,mmmb,84.88,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3-78b,mmmb,86.08,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3-8b,mmmb,81.98,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3-9b,mmmb,78.05,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3.5-14b,mmmb,82.52,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3.5-1b,mmmb,66.02,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3.5-20b-a4b,mmmb,82.97,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3.5-241b-a28b,mmmb,85.77,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3.5-2b,mmmb,74.62,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3.5-30b-a3b,mmmb,84.25,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3.5-38b,mmmb,85.17,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3.5-4b,mmmb,80.15,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3.5-8b,mmmb,81.40,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
keye-vl-8b,mmmb,74.42,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
kimi-vl-a3b-2506,mmmb,76.25,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
qwen3.5-397b-a17b,mmmu-pro,79.0,Qwen,https://qwen.ai/blog?id=qwen3.5#vision-language,
qwen3.5-397b-a17b,mmmu,85.0,Qwen,https://qwen.ai/blog?id=qwen3.5#vision-language,
qwen3.5-397b-a17b,mmstar,78.7,Qwen,https://qwen.ai/blog?id=qwen3.5#vision-language,
qwen3.5-397b-a17b,rwqa,81.3,Qwen,https://qwen.ai/blog?id=qwen3.5#vision-language,
qwen3.5-397b-a17b,simplevqa,61.3,Qwen,https://qwen.ai/blog?id=qwen3.5#vision-language,
qwen3.5-397b-a17b,mathvista,90.3,Qwen,https://qwen.ai/blog?id=qwen3.5#vision-language,(mini)
qwen3.5-397b-a17b,zerobench,4,Qwen,https://qwen.ai/blog?id=qwen3.5#vision-language,
qwen3.5-397b-a17b,ocrbench,875,Qwen,https://qwen.ai/blog?id=qwen3.5#vision-language,
qwen3.5-122b-a10b,vqav2,,,,
qwen3.5-122b-a10b,chartqa,,,,
qwen3.5-122b-a10b,textvqa,,,,
qwen3.5-122b-a10b,mme,,,,
qwen3.5-122b-a10b,blink,,,,
qwen3.5-122b-a10b,mmmu,83.9,Qwen,https://huggingface.co/Qwen/Qwen3.5-122B-A10B#vision-language,
qwen3.5-122b-a10b,mmmu-pro,76.9,Qwen,https://huggingface.co/Qwen/Qwen3.5-122B-A10B#vision-language,
qwen3.5-122b-a10b,infovqa,,,,
qwen3.5-122b-a10b,zerobench,9,Qwen,https://huggingface.co/Qwen/Qwen3.5-122B-A10B#vision-language,
qwen3.5-122b-a10b,pope,,,,
qwen3.5-122b-a10b,mmstar,82.9,Qwen,https://huggingface.co/Qwen/Qwen3.5-122B-A10B#vision-language,
qwen3.5-122b-a10b,rwqa,85.1,Qwen,https://huggingface.co/Qwen/Qwen3.5-122B-A10B#vision-language,
qwen3.5-35b-a3b,vqav2,,,,
qwen3.5-35b-a3b,chartqa,,,,
qwen3.5-35b-a3b,textvqa,,,,
qwen3.5-35b-a3b,mme,,,,
qwen3.5-35b-a3b,blink,,,,
qwen3.5-35b-a3b,mmmu,81.4,Qwen,https://huggingface.co/Qwen/Qwen3.5-35B-A3B#vision-language,
qwen3.5-35b-a3b,mmmu-pro,75.1,Qwen,https://huggingface.co/Qwen/Qwen3.5-35B-A3B#vision-language,
qwen3.5-35b-a3b,infovqa,,,,
qwen3.5-35b-a3b,zerobench,8,Qwen,https://huggingface.co/Qwen/Qwen3.5-35B-A3B#vision-language,
qwen3.5-35b-a3b,pope,,,,
qwen3.5-35b-a3b,mmstar,81.9,Qwen,https://huggingface.co/Qwen/Qwen3.5-35B-A3B#vision-language,
qwen3.5-35b-a3b,rwqa,84.1,Qwen,https://huggingface.co/Qwen/Qwen3.5-35B-A3B#vision-language,
qwen3.5-27b,vqav2,,,,
qwen3.5-27b,chartqa,,,,
qwen3.5-27b,textvqa,,,,
qwen3.5-27b,mme,,,,
qwen3.5-27b,blink,,,,
qwen3.5-27b,mmmu,82.3,Qwen,https://huggingface.co/Qwen/Qwen3.5-27B#vision-language,
qwen3.5-27b,mmmu-pro,75.0,Qwen,https://huggingface.co/Qwen/Qwen3.5-27B#vision-language,
qwen3.5-27b,infovqa,,,,
qwen3.5-27b,zerobench,10,Qwen,https://huggingface.co/Qwen/Qwen3.5-27B#vision-language,
qwen3.5-27b,pope,,,,
qwen3.5-27b,mmstar,81.0,Qwen,https://huggingface.co/Qwen/Qwen3.5-27B#vision-language,
qwen3.5-27b,rwqa,83.7,Qwen,https://huggingface.co/Qwen/Qwen3.5-27B#vision-language,
qwen3.5-2b,mmmu,64.2,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b,mmmu-pro,47.7,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b,mathvista,73.9,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,mini
qwen3.5-2b,dynamath,69.6,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b,zerobench,0,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b,vlmsblind,74.3,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b,rwqa,71.2,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b,mmstar,68.0,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b,mmbench,81.3,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,EN-DEV-v1.1
qwen3.5-2b,simplevqa,39.5,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b,hallusionbench,51.3,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b,ocrbench,854,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b,countbench,86.8,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b,mlvu,,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b,videommmu,,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b,mmvu,,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b-thinking,mmmu,64.2,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b-thinking,mmmu-pro,50.3,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b-thinking,mathvista,76.7,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,mini
qwen3.5-2b-thinking,dynamath,73.6,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b-thinking,zerobench,1,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b-thinking,vlmsblind,75.8,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b-thinking,rwqa,74.5,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b-thinking,mmstar,71.7,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b-thinking,mmbench,83.3,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,EN-DEV-v1.1
qwen3.5-2b-thinking,simplevqa,38.5,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b-thinking,hallusionbench,58.0,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b-thinking,ocrbench,845,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b-thinking,countbench,91.4,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b-thinking,mlvu,76.2,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b-thinking,videommmu,62.1,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-2b-thinking,mmvu,48.6,Qwen,https://huggingface.co/Qwen/Qwen3.5-2B#vision-language,
qwen3.5-0.8b,mmmu,47.4,Qwen,https://huggingface.co/Qwen/Qwen3.5-0.8B#vision-language,
qwen3.5-0.8b,mmmu-pro,31.4,Qwen,https://huggingface.co/Qwen/Qwen3.5-0.8B#vision-language,
qwen3.5-0.8b,mathvista,58.6,Qwen,https://huggingface.co/Qwen/Qwen3.5-0.8B#vision-language,mini
qwen3.5-0.8b,dynamath,46.5,Qwen,https://huggingface.co/Qwen/Qwen3.5-0.8B#vision-language,
qwen3.5-0.8b,zerobench,0,Qwen,https://huggingface.co/Qwen/Qwen3.5-0.8B#vision-language,
qwen3.5-0.8b,vlmsblind,57.3,Qwen,https://huggingface.co/Qwen/Qwen3.5-0.8B#vision-language,
qwen3.5-0.8b,rwqa,61.6,Qwen,https://huggingface.co/Qwen/Qwen3.5-0.8B#vision-language,
qwen3.5-0.8b,mmstar,55.9,Qwen,https://huggingface.co/Qwen/Qwen3.5-0.8B#vision-language,
qwen3.5-0.8b,mmbench,68.0,Qwen,https://huggingface.co/Qwen/Qwen3.5-0.8B#vision-language,EN-DEV-v1.1
qwen3.5-0.8b,simplevqa,30.4,Qwen,https://huggingface.co/Qwen/Qwen3.5-0.8B#vision-language,
qwen3.5-0.8b,hallusionbench,46.7,Qwen,https://huggingface.co/Qwen/Qwen3.5-0.8B#vision-language,
qwen3.5-0.8b,ocrbench,791,Qwen,https://huggingface.co/Qwen/Qwen3.5-0.8B#vision-language,
qwen3.5-0.8b,countbench,68.6,Qwen,https://huggingface.co/Qwen/Qwen3.5-0.8B#vision-language,
qwen3.5-0.8b,mlvu,,Qwen,https://huggingface.co/Qwen/Qwen3.5-0.8B#vision-language,
qwen3.5-0.8b,videommmu,,Qwen,https://huggingface.co/Qwen/Qwen3.5-0.8B#vision-language,
qwen3.5-0.8b,mmvu,,Qwen,https://huggingface.co/Qwen/Qwen3.5-0.8B#vision-language,
qwen3.5-0.8b-thinking,mmmu,49.0,Qwen,https://huggingface.co/Qwen/Qwen3.5-08B#vision-language,
qwen3.5-0.8b-thinking,mmmu-pro,31.2,Qwen,https://huggingface.co/Qwen/Qwen3.5-08B#vision-language,
qwen3.5-0.8b-thinking,mathvista,62.2,Qwen,https://huggingface.co/Qwen/Qwen3.5-08B#vision-language,mini
qwen3.5-0.8b-thinking,dynamath,49.9,Qwen,https://huggingface.co/Qwen/Qwen3.5-08B#vision-language,
qwen3.5-0.8b-thinking,zerobench,0,Qwen,https://huggingface.co/Qwen/Qwen3.5-08B#vision-language,
qwen3.5-0.8b-thinking,vlmsblind,59.4,Qwen,https://huggingface.co/Qwen/Qwen3.5-08B#vision-language,
qwen3.5-0.8b-thinking,rwqa,63.4,Qwen,https://huggingface.co/Qwen/Qwen3.5-08B#vision-language,
qwen3.5-0.8b-thinking,mmstar,58.3,Qwen,https://huggingface.co/Qwen/Qwen3.5-08B#vision-language,
qwen3.5-0.8b-thinking,mmbench,69.9,Qwen,https://huggingface.co/Qwen/Qwen3.5-08B#vision-language,EN-DEV-v1.1
qwen3.5-0.8b-thinking,simplevqa,31.3,Qwen,https://huggingface.co/Qwen/Qwen3.5-08B#vision-language,
qwen3.5-0.8b-thinking,hallusionbench,53.1,Qwen,https://huggingface.co/Qwen/Qwen3.5-08B#vision-language,
qwen3.5-0.8b-thinking,ocrbench,745,Qwen,https://huggingface.co/Qwen/Qwen3.5-08B#vision-language,
qwen3.5-0.8b-thinking,countbench,77.0,Qwen,https://huggingface.co/Qwen/Qwen3.5-08B#vision-language,
qwen3.5-0.8b-thinking,mlvu,65.6,Qwen,https://huggingface.co/Qwen/Qwen3.5-08B#vision-language,
qwen3.5-0.8b-thinking,videommmu,44.3,Qwen,https://huggingface.co/Qwen/Qwen3.5-08B#vision-language,
qwen3.5-0.8b-thinking,mmvu,34.3,Qwen,https://huggingface.co/Qwen/Qwen3.5-08B#vision-language,
qwen3.5-4b,mmmu,77.6,Qwen,https://huggingface.co/Qwen/Qwen3.5-4B#vision-language,
qwen3.5-4b,mmmu-pro,66.3,Qwen,https://huggingface.co/Qwen/Qwen3.5-4B#vision-language,
qwen3.5-4b,mathvista,85.1,Qwen,https://huggingface.co/Qwen/Qwen3.5-4B#vision-language,mini
qwen3.5-4b,dynamath,83.3,Qwen,https://huggingface.co/Qwen/Qwen3.5-4B#vision-language,
qwen3.5-4b,zerobench,3,Qwen,https://huggingface.co/Qwen/Qwen3.5-4B#vision-language,
